Date,Flow
12/24/1990,43.69
12/25/1990,42.28
12/26/1990,41.37
12/27/1990,42.71
12/28/1990,252.1
12/29/1990,430.2
12/30/1990,514.4
12/31/1990,139.1
1/1/1991,85.02
1/2/1991,69.29
1/3/1991,75.93
1/4/1991,59.64
1/5/1991,53.53
1/6/1991,51.25
1/7/1991,51.37
1/8/1991,52.05
1/9/1991,50.15
1/10/1991,50.84
1/11/1991,70.66
1/12/1991,65.37
1/13/1991,59
1/14/1991,53.93
1/15/1991,50.93
1/16/1991,48.97
1/17/1991,47.66
1/18/1991,46.76
1/19/1991,46.04
1/20/1991,45.46
1/21/1991,44.75
1/22/1991,48.05
1/23/1991,62.01
1/24/1991,50.26
1/25/1991,103.2
1/26/1991,59.49
1/27/1991,53.72
1/28/1991,51.75
1/29/1991,49.06
1/30/1991,47.24
1/31/1991,46.2
2/1/1991,44.7
2/2/1991,97
2/3/1991,342.3
2/4/1991,178.5
2/5/1991,315.7
2/6/1991,158.4
2/7/1991,90.92
2/8/1991,91
2/9/1991,74.78
2/10/1991,67.77
2/11/1991,68.49
2/12/1991,107.1
2/13/1991,207.4
2/14/1991,202.3
2/15/1991,263.2
2/16/1991,90.36
2/17/1991,119.8
2/18/1991,82.64
2/19/1991,109.2
2/20/1991,127.3
2/21/1991,92.75
2/22/1991,96.79
2/23/1991,81.82
2/24/1991,75.6
2/25/1991,99.05
2/26/1991,76.98
2/27/1991,73.18
2/28/1991,70.68
3/1/1991,68.95
3/2/1991,67.61
3/3/1991,66.54
3/4/1991,65.67
3/5/1991,64.81
3/6/1991,63.95
3/7/1991,63.16
3/8/1991,62.37
3/9/1991,61.55
3/10/1991,60.69
3/11/1991,59.85
3/12/1991,58.98
3/13/1991,78.85
3/14/1991,76.44
3/15/1991,67.8
3/16/1991,63.3
3/17/1991,60.3
3/18/1991,58.24
3/19/1991,56.65
3/20/1991,55.3
3/21/1991,80.2
3/22/1991,62.66
3/23/1991,58.27
3/24/1991,55.43
3/25/1991,61.76
3/26/1991,56.44
3/27/1991,53.45
3/28/1991,57.82
3/29/1991,57.64
3/30/1991,53.45
3/31/1991,50.8
4/1/1991,392.1
4/2/1991,405.6
4/3/1991,137.6
4/4/1991,97
4/5/1991,79.75
4/6/1991,69.44
4/7/1991,62.95
4/8/1991,58.66
4/9/1991,55.78
4/10/1991,59.84
4/11/1991,55.61
4/12/1991,52.87
4/13/1991,50.98
4/14/1991,49.47
4/15/1991,48.16
4/16/1991,47.14
4/17/1991,53.65
4/18/1991,49.57
4/19/1991,47.02
4/20/1991,45.32
4/21/1991,57.32
4/22/1991,75.53
4/23/1991,62.23
4/24/1991,53.56
4/25/1991,49.03
4/26/1991,48.16
4/27/1991,45.28
4/28/1991,43.13
4/29/1991,44.35
4/30/1991,42.07
5/1/1991,40.32
5/2/1991,39.06
5/3/1991,38.04
5/4/1991,36.95
5/5/1991,36.05
5/6/1991,35.27
5/7/1991,34.5
5/8/1991,33.71
5/9/1991,33
5/10/1991,32.15
5/11/1991,40.2
5/12/1991,67.71
5/13/1991,63.34
5/14/1991,56.54
5/15/1991,64.76
5/16/1991,48.25
5/17/1991,41.55
5/18/1991,37.45
5/19/1991,34.76
5/20/1991,32.98
5/21/1991,34.73
5/22/1991,32.4
5/23/1991,30.94
5/24/1991,29.85
5/25/1991,28.83
5/26/1991,28.09
5/27/1991,27.35
5/28/1991,36.26
5/29/1991,33.99
5/30/1991,30.23
5/31/1991,27.84
6/1/1991,26.32
6/2/1991,30.1
6/3/1991,26.9
6/4/1991,25.02
6/5/1991,23.7
6/6/1991,22.71
6/7/1991,26.71
6/8/1991,24.05
6/9/1991,22.35
6/10/1991,32.52
6/11/1991,26.63
6/12/1991,30.92
6/13/1991,44.67
6/14/1991,30.76
6/15/1991,25.7
6/16/1991,22.58
6/17/1991,20.3
6/18/1991,18.76
6/19/1991,17.8
6/20/1991,16.91
6/21/1991,16.18
6/22/1991,15.66
6/23/1991,15.06
6/24/1991,14.65
6/25/1991,14.11
6/26/1991,24.33
6/27/1991,19.43
6/28/1991,16.61
6/29/1991,27.96
6/30/1991,20.97
7/1/1991,17.01
7/2/1991,14.55
7/3/1991,12.48
7/4/1991,10.82
7/5/1991,9.897
7/6/1991,8.673
7/7/1991,7.736
7/8/1991,7.342
7/9/1991,6.567
7/10/1991,5.923
7/11/1991,5.8
7/12/1991,5.485
7/13/1991,5.045
7/14/1991,4.413
7/15/1991,3.835
7/16/1991,3.25
7/17/1991,3.233
7/18/1991,2.908
7/19/1991,2.622
7/20/1991,2.302
7/21/1991,2.064
7/22/1991,1.709
7/23/1991,1.98
7/24/1991,1.796
7/25/1991,1.31
7/26/1991,1.425
7/27/1991,1.449
7/28/1991,1.248
7/29/1991,1.728
7/30/1991,8.775
7/31/1991,6.458
8/1/1991,4.678
8/2/1991,3.593
8/3/1991,2.689
8/4/1991,2.172
8/5/1991,1.866
8/6/1991,1.738
8/7/1991,1.42
8/8/1991,1.24
8/9/1991,1.217
8/10/1991,1.026
8/11/1991,1.114
8/12/1991,5.598
8/13/1991,3.543
8/14/1991,2.455
8/15/1991,1.782
8/16/1991,1.591
8/17/1991,0.979
8/18/1991,1.125
8/19/1991,0.962
8/20/1991,1.022
8/21/1991,0.953
8/22/1991,0.812
8/23/1991,0.826
8/24/1991,0.971
8/25/1991,0.674
8/26/1991,0.646
8/27/1991,0.687
8/28/1991,0.734
8/29/1991,0.772
8/30/1991,0.682
8/31/1991,0.647
9/1/1991,0.612
9/2/1991,0.531
9/3/1991,0.601
9/4/1991,0.583
9/5/1991,0.534
9/6/1991,0.513
9/7/1991,0.506
9/8/1991,0.444
9/9/1991,0.426
9/10/1991,0.423
9/11/1991,4.374
9/12/1991,2.592
9/13/1991,1.75
9/14/1991,1.066
9/15/1991,1.037
9/16/1991,0.92
9/17/1991,0.759
9/18/1991,0.7
9/19/1991,0.507
9/20/1991,0.635
9/21/1991,0.527
9/22/1991,0.532
9/23/1991,0.509
9/24/1991,0.506
9/25/1991,12.58
9/26/1991,7.392
9/27/1991,4.808
9/28/1991,3.314
9/29/1991,16.9
9/30/1991,10.48
10/1/1991,6.867
10/2/1991,4.743
10/3/1991,3.466
10/4/1991,2.645
10/5/1991,2.216
10/6/1991,1.846
10/7/1991,1.589
10/8/1991,1.454
10/9/1991,1.214
10/10/1991,1.314
10/11/1991,1.143
10/12/1991,0.999
10/13/1991,1.087
10/14/1991,1.052
10/15/1991,0.931
10/16/1991,0.825
10/17/1991,0.855
10/18/1991,0.797
10/19/1991,0.767
10/20/1991,0.669
10/21/1991,1.009
10/22/1991,2.102
10/23/1991,4.801
10/24/1991,7.342
10/25/1991,6.002
10/26/1991,7.605
10/27/1991,17.14
10/28/1991,15.52
10/29/1991,10.5
10/30/1991,9.26
10/31/1991,6.57
11/1/1991,4.773
11/2/1991,40.38
11/3/1991,133.9
11/4/1991,51.52
11/5/1991,81.75
11/6/1991,229.9
11/7/1991,81.49
11/8/1991,50.84
11/9/1991,36.15
11/10/1991,27.69
11/11/1991,22.8
11/12/1991,19.77
11/13/1991,17.94
11/14/1991,26.65
11/15/1991,225.4
11/16/1991,204.5
11/17/1991,266.2
11/18/1991,160.2
11/19/1991,74.29
11/20/1991,55.76
11/21/1991,45.41
11/22/1991,39.37
11/23/1991,38.4
11/24/1991,35.11
11/25/1991,33.17
11/26/1991,39.15
11/27/1991,54.12
11/28/1991,65.84
11/29/1991,568.8
11/30/1991,133.5
12/1/1991,82.94
12/2/1991,66.74
12/3/1991,58.25
12/4/1991,52.64
12/5/1991,53.77
12/6/1991,55.69
12/7/1991,55.57
12/8/1991,75.82
12/9/1991,101.2
12/10/1991,77.91
12/11/1991,132.6
12/12/1991,100.7
12/13/1991,75.05
12/14/1991,66.2
12/15/1991,61.52
12/16/1991,59.68
12/17/1991,91.59
12/18/1991,97.17
12/19/1991,82.77
12/20/1991,77.58
12/21/1991,70.03
12/22/1991,64.8
12/23/1991,61.62
12/24/1991,59.98
12/25/1991,59.19
12/26/1991,58.23
12/27/1991,57.59
12/28/1991,58.15
12/29/1991,58.4
12/30/1991,58.4
12/31/1991,58.73
1/1/1992,56.9
1/2/1992,57.97
1/3/1992,55.84
1/4/1992,54.2
1/5/1992,53.41
1/6/1992,124.6
1/7/1992,159.1
1/8/1992,193.4
1/9/1992,125.4
1/10/1992,116.9
1/11/1992,100.6
1/12/1992,88.88
1/13/1992,80.96
1/14/1992,131.7
1/15/1992,120.8
1/16/1992,99.13
1/17/1992,102.8
1/18/1992,108.5
1/19/1992,87.85
1/20/1992,85.09
1/21/1992,126.5
1/22/1992,94.16
1/23/1992,84.91
1/24/1992,92.46
1/25/1992,82.32
1/26/1992,156
1/27/1992,96.93
1/28/1992,87.2
1/29/1992,81.36
1/30/1992,77.72
1/31/1992,75.3
2/1/1992,73.27
2/2/1992,71.71
2/3/1992,70.41
2/4/1992,112
2/5/1992,130.3
2/6/1992,87.71
2/7/1992,77.84
2/8/1992,70.22
2/9/1992,67.9
2/10/1992,66.66
2/11/1992,123.2
2/12/1992,374.2
2/13/1992,114.3
2/14/1992,82.25
2/15/1992,76.51
2/16/1992,71.78
2/17/1992,79.36
2/18/1992,69.23
2/19/1992,65.04
2/20/1992,106.5
2/21/1992,71.71
2/22/1992,65.94
2/23/1992,63.14
2/24/1992,158.5
2/25/1992,68.8
2/26/1992,62.75
2/27/1992,59.66
2/28/1992,90.23
2/29/1992,101.5
3/1/1992,117.6
3/2/1992,76.2
3/3/1992,99.58
3/4/1992,89.2
3/5/1992,75.27
3/6/1992,68.59
3/7/1992,64.47
3/8/1992,61.77
3/9/1992,59.87
3/10/1992,144.5
3/11/1992,86.32
3/12/1992,73.78
3/13/1992,67.34
3/14/1992,63.27
3/15/1992,60.6
3/16/1992,58.63
3/17/1992,64.36
3/18/1992,59.92
3/19/1992,57.41
3/20/1992,55.62
3/21/1992,61.03
3/22/1992,56.91
3/23/1992,54.56
3/24/1992,52.81
3/25/1992,51.35
3/26/1992,50.15
3/27/1992,49.07
3/28/1992,48.12
3/29/1992,47.05
3/30/1992,46.13
3/31/1992,45.32
4/1/1992,44.29
4/2/1992,43.44
4/3/1992,42.61
4/4/1992,41.71
4/5/1992,40.92
4/6/1992,39.97
4/7/1992,39.25
4/8/1992,38.47
4/9/1992,43.87
4/10/1992,40.6
4/11/1992,38.32
4/12/1992,36.88
4/13/1992,35.55
4/14/1992,34.54
4/15/1992,33.61
4/16/1992,32.69
4/17/1992,32
4/18/1992,31.16
4/19/1992,40.87
4/20/1992,58.73
4/21/1992,42.17
4/22/1992,36.96
4/23/1992,52.88
4/24/1992,39.63
4/25/1992,35.19
4/26/1992,32.31
4/27/1992,30.47
4/28/1992,28.95
4/29/1992,27.85
4/30/1992,27.03
5/1/1992,26.11
5/2/1992,25.43
5/3/1992,24.65
5/4/1992,32.38
5/5/1992,28.33
5/6/1992,54.41
5/7/1992,35.79
5/8/1992,30.4
5/9/1992,27.02
5/10/1992,24.82
5/11/1992,23.24
5/12/1992,22.11
5/13/1992,51.37
5/14/1992,32.13
5/15/1992,27.06
5/16/1992,24.02
5/17/1992,22.04
5/18/1992,20.56
5/19/1992,19.3
5/20/1992,18.3
5/21/1992,17.52
5/22/1992,16.89
5/23/1992,16.51
5/24/1992,15.72
5/25/1992,15.18
5/26/1992,36.03
5/27/1992,31.49
5/28/1992,24.09
5/29/1992,20.16
5/30/1992,17.6
5/31/1992,15.95
6/1/1992,14.88
6/2/1992,23.68
6/3/1992,43.07
6/4/1992,65.77
6/5/1992,44.85
6/6/1992,31.65
6/7/1992,24.97
6/8/1992,21.01
6/9/1992,18.53
6/10/1992,21.71
6/11/1992,24.74
6/12/1992,25.17
6/13/1992,20.56
6/14/1992,17.86
6/15/1992,16.1
6/16/1992,14.98
6/17/1992,14.02
6/18/1992,13.29
6/19/1992,18.24
6/20/1992,20.38
6/21/1992,18.6
6/22/1992,15.4
6/23/1992,15.34
6/24/1992,13.38
6/25/1992,12.04
6/26/1992,10.82
6/27/1992,9.981
6/28/1992,9.245
6/29/1992,8.687
6/30/1992,8.13
7/1/1992,20.79
7/2/1992,31.7
7/3/1992,20.09
7/4/1992,14.95
7/5/1992,14.16
7/6/1992,11.35
7/7/1992,9.6
7/8/1992,8.314
7/9/1992,7.466
7/10/1992,7.05
7/11/1992,6.511
7/12/1992,6.006
7/13/1992,5.537
7/14/1992,5.014
7/15/1992,4.692
7/16/1992,4.1
7/17/1992,3.816
7/18/1992,3.549
7/19/1992,3.225
7/20/1992,2.795
7/21/1992,2.628
7/22/1992,2.319
7/23/1992,2.316
7/24/1992,2.127
7/25/1992,1.929
7/26/1992,1.934
7/27/1992,1.748
7/28/1992,1.678
7/29/1992,1.757
7/30/1992,1.479
7/31/1992,1.482
8/1/1992,1.366
8/2/1992,1.162
8/3/1992,1.069
8/4/1992,0.997
8/5/1992,0.887
8/6/1992,1.097
8/7/1992,0.892
8/8/1992,0.937
8/9/1992,0.792
8/10/1992,5.063
8/11/1992,3.108
8/12/1992,2.131
8/13/1992,1.637
8/14/1992,1.009
8/15/1992,1.325
8/16/1992,0.938
8/17/1992,0.928
8/18/1992,0.798
8/19/1992,0.953
8/20/1992,0.562
8/21/1992,0.838
8/22/1992,0.664
8/23/1992,0.588
8/24/1992,14.8
8/25/1992,24.9
8/26/1992,14.51
8/27/1992,12.76
8/28/1992,8.513
8/29/1992,20.42
8/30/1992,65.83
8/31/1992,217.1
9/1/1992,81.5
9/2/1992,84.61
9/3/1992,49.56
9/4/1992,34.54
9/5/1992,31.94
9/6/1992,34.87
9/7/1992,33.66
9/8/1992,25.91
9/9/1992,21.45
9/10/1992,18.85
9/11/1992,17.21
9/12/1992,16.07
9/13/1992,15.34
9/14/1992,14.8
9/15/1992,14.37
9/16/1992,14.04
9/17/1992,13.74
9/18/1992,13.5
9/19/1992,28.31
9/20/1992,35.13
9/21/1992,33
9/22/1992,25.13
9/23/1992,20.75
9/24/1992,18.22
9/25/1992,17.97
9/26/1992,156.7
9/27/1992,43.47
9/28/1992,31.87
9/29/1992,27.33
9/30/1992,36.15
10/1/1992,26.93
10/2/1992,22.97
10/3/1992,30.14
10/4/1992,102.3
10/5/1992,180.9
10/6/1992,111
10/7/1992,57.17
10/8/1992,43.72
10/9/1992,36.25
10/10/1992,31.67
10/11/1992,28.92
10/12/1992,27.16
10/13/1992,25.94
10/14/1992,25.12
10/15/1992,24.49
10/16/1992,24.07
10/17/1992,23.69
10/18/1992,23.32
10/19/1992,22.98
10/20/1992,22.7
10/21/1992,60.31
10/22/1992,104.2
10/23/1992,52.82
10/24/1992,53.32
10/25/1992,47.15
10/26/1992,38.62
10/27/1992,33.85
10/28/1992,31.04
10/29/1992,29.3
10/30/1992,28.04
10/31/1992,27.23
11/1/1992,26.56
11/2/1992,26
11/3/1992,33.86
11/4/1992,81.93
11/5/1992,53.18
11/6/1992,245.4
11/7/1992,207.9
11/8/1992,163.7
11/9/1992,337.5
11/10/1992,287.4
11/11/1992,104.3
11/12/1992,78.84
11/13/1992,65.6
11/14/1992,57.74
11/15/1992,52.91
11/16/1992,49.85
11/17/1992,47.83
11/18/1992,46.44
11/19/1992,45.49
11/20/1992,47.23
11/21/1992,45.52
11/22/1992,275.2
11/23/1992,80.18
11/24/1992,64.32
11/25/1992,56.95
11/26/1992,52.46
11/27/1992,49.62
11/28/1992,47.71
11/29/1992,98.18
11/30/1992,59.93
12/1/1992,53.86
12/2/1992,50.39
12/3/1992,48.22
12/4/1992,46.77
12/5/1992,45.81
12/6/1992,44.76
12/7/1992,43.83
12/8/1992,43.09
12/9/1992,42.67
12/10/1992,42.02
12/11/1992,41.51
12/12/1992,42.52
12/13/1992,41.68
12/14/1992,65.38
12/15/1992,48.61
12/16/1992,44.57
12/17/1992,42.75
12/18/1992,41.22
12/19/1992,42.06
12/20/1992,48.14
12/21/1992,48.28
12/22/1992,46.98
12/23/1992,44.87
12/24/1992,71.27
12/25/1992,59.06
12/26/1992,77.59
12/27/1992,57.67
12/28/1992,50.57
12/29/1992,51.17
12/30/1992,107.4
12/31/1992,59.45
1/1/1993,53.6
1/2/1993,70.62
1/3/1993,212.7
1/4/1993,74.98
1/5/1993,62.47
1/6/1993,55.7
1/7/1993,51.51
1/8/1993,49.36
1/9/1993,49.4
1/10/1993,47.43
1/11/1993,45.78
1/12/1993,44.73
1/13/1993,59.86
1/14/1993,74.56
1/15/1993,62.2
1/16/1993,55.22
1/17/1993,51.19
1/18/1993,56.12
1/19/1993,56.42
1/20/1993,52.28
1/21/1993,49.69
1/22/1993,129.1
1/23/1993,64.13
1/24/1993,56.39
1/25/1993,51.97
1/26/1993,87.09
1/27/1993,55.26
1/28/1993,51.16
1/29/1993,48.51
1/30/1993,46.88
1/31/1993,46.12
2/1/1993,44.85
2/2/1993,43.88
2/3/1993,42.99
2/4/1993,42.26
2/5/1993,41.52
2/6/1993,40.92
2/7/1993,47.72
2/8/1993,43.67
2/9/1993,309.1
2/10/1993,80.35
2/11/1993,63.55
2/12/1993,55
2/13/1993,49.79
2/14/1993,46.42
2/15/1993,61.8
2/16/1993,102.1
2/17/1993,93.16
2/18/1993,74.21
2/19/1993,61.58
2/20/1993,54.79
2/21/1993,50.72
2/22/1993,48.1
2/23/1993,46.4
2/24/1993,44.97
2/25/1993,43.98
2/26/1993,49.6
2/27/1993,100
2/28/1993,57.73
3/1/1993,93.82
3/2/1993,74.64
3/3/1993,93.29
3/4/1993,94.09
3/5/1993,68.29
3/6/1993,60.21
3/7/1993,55.39
3/8/1993,52.55
3/9/1993,50.48
3/10/1993,49.18
3/11/1993,53.28
3/12/1993,50.34
3/13/1993,48.52
3/14/1993,47.23
3/15/1993,46.26
3/16/1993,45.29
3/17/1993,44.56
3/18/1993,43.85
3/19/1993,43.2
3/20/1993,42.41
3/21/1993,41.77
3/22/1993,41.09
3/23/1993,40.49
3/24/1993,39.69
3/25/1993,39.12
3/26/1993,38.46
3/27/1993,37.69
3/28/1993,37.12
3/29/1993,36.54
3/30/1993,35.76
3/31/1993,35.19
4/1/1993,34.55
4/2/1993,33.82
4/3/1993,33.15
4/4/1993,32.57
4/5/1993,31.89
4/6/1993,31.23
4/7/1993,30.62
4/8/1993,29.98
4/9/1993,29.39
4/10/1993,28.7
4/11/1993,28.22
4/12/1993,37.79
4/13/1993,36.49
4/14/1993,32.28
4/15/1993,29.74
4/16/1993,27.84
4/17/1993,100.5
4/18/1993,175
4/19/1993,75.48
4/20/1993,54.14
4/21/1993,44.31
4/22/1993,38.3
4/23/1993,34.66
4/24/1993,32.18
4/25/1993,32.8
4/26/1993,36.56
4/27/1993,32.74
4/28/1993,43.29
4/29/1993,68.91
4/30/1993,51.94
5/1/1993,42.16
5/2/1993,39.89
5/3/1993,43.08
5/4/1993,57.72
5/5/1993,65.45
5/6/1993,46.78
5/7/1993,40.07
5/8/1993,36.02
5/9/1993,39.88
5/10/1993,35.55
5/11/1993,32.89
5/12/1993,31.16
5/13/1993,29.89
5/14/1993,28.96
5/15/1993,32.92
5/16/1993,40.81
5/17/1993,34.39
5/18/1993,31.08
5/19/1993,28.91
5/20/1993,27.46
5/21/1993,26.39
5/22/1993,25.53
5/23/1993,24.87
5/24/1993,29.52
5/25/1993,35.48
5/26/1993,32.47
5/27/1993,53.37
5/28/1993,255.2
5/29/1993,103.6
5/30/1993,78.18
5/31/1993,62.76
6/1/1993,74.12
6/2/1993,79.62
6/3/1993,317.8
6/4/1993,193.7
6/5/1993,137.5
6/6/1993,82.05
6/7/1993,65.5
6/8/1993,60.98
6/9/1993,53.12
6/10/1993,48.33
6/11/1993,45.24
6/12/1993,54.97
6/13/1993,90.06
6/14/1993,68.14
6/15/1993,56.61
6/16/1993,50.54
6/17/1993,46.78
6/18/1993,56.03
6/19/1993,74.37
6/20/1993,220.3
6/21/1993,79.77
6/22/1993,64.29
6/23/1993,56.19
6/24/1993,51.27
6/25/1993,48.13
6/26/1993,47.81
6/27/1993,47.27
6/28/1993,45.01
6/29/1993,47.51
6/30/1993,44.68
7/1/1993,56.07
7/2/1993,70.2
7/3/1993,71.93
7/4/1993,64.95
7/5/1993,54.63
7/6/1993,49.24
7/7/1993,45.8
7/8/1993,43.49
7/9/1993,41.76
7/10/1993,40.42
7/11/1993,39.36
7/12/1993,38.22
7/13/1993,37.39
7/14/1993,36.67
7/15/1993,35.83
7/16/1993,35.18
7/17/1993,34.53
7/18/1993,33.71
7/19/1993,32.67
7/20/1993,31.87
7/21/1993,31.03
7/22/1993,30.31
7/23/1993,29.76
7/24/1993,28.85
7/25/1993,28.23
7/26/1993,31.77
7/27/1993,34.54
7/28/1993,37.22
7/29/1993,37.74
7/30/1993,32.52
7/31/1993,29.35
8/1/1993,27.18
8/2/1993,25.8
8/3/1993,24.73
8/4/1993,23.67
8/5/1993,22.91
8/6/1993,22.03
8/7/1993,21.23
8/8/1993,20.13
8/9/1993,19.4
8/10/1993,18.97
8/11/1993,18.15
8/12/1993,17.26
8/13/1993,16.2
8/14/1993,15.15
8/15/1993,14.09
8/16/1993,13.52
8/17/1993,12.33
8/18/1993,11.46
8/19/1993,10.72
8/20/1993,10.03
8/21/1993,9.23
8/22/1993,15.29
8/23/1993,11.62
8/24/1993,9.443
8/25/1993,8.238
8/26/1993,7.445
8/27/1993,6.578
8/28/1993,5.864
8/29/1993,5.345
8/30/1993,14.53
8/31/1993,10.68
9/1/1993,8.366
9/2/1993,6.892
9/3/1993,5.895
9/4/1993,5.128
9/5/1993,4.692
9/6/1993,5.304
9/7/1993,5.135
9/8/1993,4.844
9/9/1993,4.471
9/10/1993,3.976
9/11/1993,3.742
9/12/1993,3.65
9/13/1993,3.044
9/14/1993,3.035
9/15/1993,3.083
9/16/1993,3.095
9/17/1993,3.025
9/18/1993,2.718
9/19/1993,2.827
9/20/1993,2.556
9/21/1993,2.758
9/22/1993,2.366
9/23/1993,2.43
9/24/1993,2.092
9/25/1993,2.007
9/26/1993,2.141
9/27/1993,1.848
9/28/1993,1.68
9/29/1993,1.638
9/30/1993,8.562
10/1/1993,5.73
10/2/1993,56.51
10/3/1993,27.46
10/4/1993,18.1
10/5/1993,12.75
10/6/1993,9.639
10/7/1993,7.692
10/8/1993,6.534
10/9/1993,5.784
10/10/1993,5.275
10/11/1993,5.017
10/12/1993,4.894
10/13/1993,12.68
10/14/1993,169.7
10/15/1993,224.6
10/16/1993,209.5
10/17/1993,116.9
10/18/1993,56.75
10/19/1993,40.49
10/20/1993,60.24
10/21/1993,104.7
10/22/1993,46.26
10/23/1993,36.12
10/24/1993,30.19
10/25/1993,26.77
10/26/1993,81.66
10/27/1993,248.1
10/28/1993,144.2
10/29/1993,109.8
10/30/1993,196.5
10/31/1993,172.5
11/1/1993,108.7
11/2/1993,78.29
11/3/1993,208
11/4/1993,382.1
11/5/1993,245.5
11/6/1993,136.5
11/7/1993,95.11
11/8/1993,79.25
11/9/1993,70.08
11/10/1993,64.63
11/11/1993,61.27
11/12/1993,59.16
11/13/1993,57.8
11/14/1993,68.15
11/15/1993,61.91
11/16/1993,169.9
11/17/1993,331.4
11/18/1993,120.7
11/19/1993,254.2
11/20/1993,527.6
11/21/1993,200.2
11/22/1993,124.4
11/23/1993,228.1
11/24/1993,117.2
11/25/1993,100.2
11/26/1993,90.71
11/27/1993,84.89
11/28/1993,87.86
11/29/1993,82.67
11/30/1993,83.4
12/1/1993,93.78
12/2/1993,84.63
12/3/1993,83.35
12/4/1993,125.4
12/5/1993,176.3
12/6/1993,143.5
12/7/1993,613.2
12/8/1993,189.2
12/9/1993,474.8
12/10/1993,167.5
12/11/1993,148.7
12/12/1993,371.4
12/13/1993,150.5
12/14/1993,237.2
12/15/1993,151
12/16/1993,172.2
12/17/1993,172.1
12/18/1993,157.2
12/19/1993,129.6
12/20/1993,120
12/21/1993,113.1
12/22/1993,108.7
12/23/1993,105.7
12/24/1993,103.8
12/25/1993,102.1
12/26/1993,100.2
12/27/1993,98.79
12/28/1993,97.8
12/29/1993,96.86
12/30/1993,120.2
12/31/1993,130.2
1/1/1994,126.2
1/2/1994,119.8
1/3/1994,109.8
1/4/1994,103.2
1/5/1994,148.8
1/6/1994,186.4
1/7/1994,111.1
1/8/1994,102.8
1/9/1994,100.6
1/10/1994,96.42
1/11/1994,100.9
1/12/1994,120.6
1/13/1994,94.77
1/14/1994,91.41
1/15/1994,88.98
1/16/1994,87.04
1/17/1994,85.32
1/18/1994,87.91
1/19/1994,234.9
1/20/1994,393.6
1/21/1994,453.1
1/22/1994,439.6
1/23/1994,408.1
1/24/1994,249.3
1/25/1994,178.6
1/26/1994,147.4
1/27/1994,241.9
1/28/1994,326.9
1/29/1994,156.5
1/30/1994,150.4
1/31/1994,215.9
2/1/1994,134.7
2/2/1994,112.8
2/3/1994,108.5
2/4/1994,114.3
2/5/1994,256.1
2/6/1994,163.8
2/7/1994,257.2
2/8/1994,241.2
2/9/1994,145.2
2/10/1994,129.2
2/11/1994,115
2/12/1994,106.6
2/13/1994,101.4
2/14/1994,97.76
2/15/1994,95.16
2/16/1994,93.13
2/17/1994,91.43
2/18/1994,89.96
2/19/1994,88.57
2/20/1994,87.21
2/21/1994,85.95
2/22/1994,84.65
2/23/1994,83.41
2/24/1994,82.14
2/25/1994,185
2/26/1994,211.5
2/27/1994,109.5
2/28/1994,105.9
3/1/1994,107.9
3/2/1994,142.5
3/3/1994,125.7
3/4/1994,125.1
3/5/1994,110.1
3/6/1994,200.9
3/7/1994,131.2
3/8/1994,114.9
3/9/1994,103
3/10/1994,100.5
3/11/1994,123
3/12/1994,145.7
3/13/1994,207
3/14/1994,117.9
3/15/1994,105.3
3/16/1994,97.85
3/17/1994,93.03
3/18/1994,89.75
3/19/1994,170
3/20/1994,122.2
3/21/1994,103.2
3/22/1994,135.7
3/23/1994,116.5
3/24/1994,107.3
3/25/1994,98.18
3/26/1994,104.3
3/27/1994,152.3
3/28/1994,109.7
3/29/1994,99.29
3/30/1994,93.01
3/31/1994,88.89
4/1/1994,85.97
4/2/1994,83.73
4/3/1994,81.85
4/4/1994,80.25
4/5/1994,78.79
4/6/1994,77.33
4/7/1994,75.91
4/8/1994,74.57
4/9/1994,73.28
4/10/1994,71.99
4/11/1994,70.69
4/12/1994,69.43
4/13/1994,68.18
4/14/1994,66.9
4/15/1994,73.35
4/16/1994,106.7
4/17/1994,150.7
4/18/1994,88.97
4/19/1994,78.61
4/20/1994,72.41
4/21/1994,68.16
4/22/1994,65.23
4/23/1994,63.01
4/24/1994,61.15
4/25/1994,59.5
4/26/1994,58.08
4/27/1994,56.74
4/28/1994,55.56
4/29/1994,54.4
4/30/1994,53.13
5/1/1994,51.94
5/2/1994,66.89
5/3/1994,57.89
5/4/1994,53.73
5/5/1994,50.86
5/6/1994,55.48
5/7/1994,58.34
5/8/1994,68.19
5/9/1994,89.51
5/10/1994,151.3
5/11/1994,114.2
5/12/1994,76.14
5/13/1994,64.46
5/14/1994,62.38
5/15/1994,61.71
5/16/1994,87.1
5/17/1994,105.8
5/18/1994,70.2
5/19/1994,66.16
5/20/1994,58.55
5/21/1994,53.97
5/22/1994,50.89
5/23/1994,48.78
5/24/1994,52.28
5/25/1994,48.85
5/26/1994,46.59
5/27/1994,56.77
5/28/1994,49.86
5/29/1994,46.53
5/30/1994,50.61
5/31/1994,46.22
6/1/1994,43.52
6/2/1994,41.53
6/3/1994,40.19
6/4/1994,39.03
6/5/1994,47.82
6/6/1994,42.56
6/7/1994,39.57
6/8/1994,37.41
6/9/1994,35.95
6/10/1994,34.77
6/11/1994,33.63
6/12/1994,32.79
6/13/1994,31.84
6/14/1994,31.08
6/15/1994,30.36
6/16/1994,29.55
6/17/1994,28.85
6/18/1994,28.07
6/19/1994,27.45
6/20/1994,26.75
6/21/1994,25.93
